L,a,b,label,name,hex
10.1671,15.4733,-24.7102,RAL 5022,Azul noche,#252850
16.8647,13.5728,-25.0278,RAL 5022,Azul noche,#252850
16.5539,5.9937,-22.7779,RAL 5022,Azul noche,#252850
17.9647,9.8176,-26.3936,RAL 5022,Azul noche,#252850
19.4889,7.5795,-29.7205,RAL 5022,Azul noche,#252850
21.7927,3.0671,-30.0244,RAL 5022,Azul noche,#252850
23.4702,15.5831,-21.3655,RAL 5022,Azul noche,#252850
21.001,12.1567,-17.4158,RAL 5022,Azul noche,#252850
11.9726,6.9724,-22.3283,RAL 5022,Azul noche,#252850
16.5784,10.5191,-24.1879,RAL 5022,Azul noche,#252850
15.5551,12.5881,-26.1464,RAL 5022,Azul noche,#252850
16.1687,20.7969,-22.8742,RAL 5022,Azul noche,#252850
20.1116,13.9227,-24.6842,RAL 5022,Azul noche,#252850
22.3468,9.5411,-29.5401,RAL 5022,Azul noche,#252850
18.6902,15.5583,-17.8851,RAL 5022,Azul noche,#252850
13.0615,9.7329,-22.9436,RAL 5022,Azul noche,#252850
11.9495,12.3711,-23.4336,RAL 5022,Azul noche,#252850
21.7224,17.1416,-17.4538,RAL 5022,Azul noche,#252850
15.1969,11.4011,-20.9312,RAL 5022,Azul noche,#252850
20.6931,14.3165,-18.7743,RAL 5022,Azul noche,#252850
20.8461,19.4459,-25.8363,RAL 5022,Azul noche,#252850
13.0776,6.2135,-31.2234,RAL 5022,Azul noche,#252850
18.2951,9.4626,-21.5738,RAL 5022,Azul noche,#252850
15.7461,15.525,-23.787,RAL 5022,Azul noche,#252850
21.553,13.6934,-31.7622,RAL 5022,Azul noche,#252850
20.8326,18.3749,-20.5729,RAL 5022,Azul noche,#252850
15.2726,11.855,-19.9154,RAL 5022,Azul noche,#252850
13.031,15.6968,-14.1496,RAL 5022,Azul noche,#252850
16.5916,5.2774,-20.9993,RAL 5022,Azul noche,#252850
12.6464,14.3397,-22.1821,RAL 5022,Azul noche,#252850
14.888,4.8739,-32.4595,RAL 5022,Azul noche,#252850
13.1881,15.7907,-24.2833,RAL 5022,Azul noche,#252850
10.4186,17.2563,-20.9635,RAL 5022,Azul noche,#252850
21.7225,10.6042,-28.8765,RAL 5022,Azul noche,#252850
21.7079,12.7691,-19.8534,RAL 5022,Azul noche,#252850
13.5962,11.99,-27.439,RAL 5022,Azul noche,#252850
13.6835,15.7591,-21.2619,RAL 5022,Azul noche,#252850
26.6255,15.3941,-19.9036,RAL 5022,Azul noche,#252850
18.074,17.4625,-19.778,RAL 5022,Azul noche,#252850
19.7001,14.6294,-31.147,RAL 5022,Azul noche,#252850
17.3748,3.7707,-32.756,RAL 5022,Azul noche,#252850
23.1437,14.635,-15.8331,RAL 5022,Azul noche,#252850
18.0047,10.6863,-25.0181,RAL 5022,Azul noche,#252850
18.8878,14.3351,-32.0704,RAL 5022,Azul noche,#252850
13.532,13.714,-23.8435,RAL 5022,Azul noche,#252850
17.5994,7.1801,-17.7284,RAL 5022,Azul noche,#252850
17.3158,-0.038,-36.8898,RAL 5022,Azul noche,#252850
14.7204,7.8778,-25.3475,RAL 5022,Azul noche,#252850
30.7956,3.1899,-37.8912,RAL 5022,Azul noche,#252850
22.6554,14.4725,-21.4537,RAL 5022,Azul noche,#252850
21.741,12.4448,-30.4537,RAL 5022,Azul noche,#252850
20.4984,12.3945,-25.4555,RAL 5022,Azul noche,#252850
9.9986,11.0018,-19.3693,RAL 5022,Azul noche,#252850
13.4774,17.9241,-21.1806,RAL 5022,Azul noche,#252850
18.2515,12.2919,-29.7493,RAL 5022,Azul noche,#252850
20.0161,13.1921,-16.0815,RAL 5022,Azul noche,#252850
22.7284,12.7469,-31.674,RAL 5022,Azul noche,#252850
13.5429,13.4168,-18.3461,RAL 5022,Azul noche,#252850
19.295,14.1648,-31.8748,RAL 5022,Azul noche,#252850
10.4403,6.9308,-37.8938,RAL 5022,Azul noche,#252850
13.0647,12.8281,-30.7636,RAL 5022,Azul noche,#252850
14.5224,5.7796,-29.3295,RAL 5022,Azul noche,#252850
14.6116,10.1057,-17.6384,RAL 5022,Azul noche,#252850
15.3552,16.2957,-21.337,RAL 5022,Azul noche,#252850
23.4008,8.9325,-31.2256,RAL 5022,Azul noche,#252850
20.2344,12.5319,-32.9593,RAL 5022,Azul noche,#252850
16.5883,15.7682,-23.8385,RAL 5022,Azul noche,#252850
14.3952,12.7816,-21.2256,RAL 5022,Azul noche,#252850
20.9626,10.086,-19.6594,RAL 5022,Azul noche,#252850
14.2782,14.7713,-27.4677,RAL 5022,Azul noche,#252850
19.2794,9.587,-31.7931,RAL 5022,Azul noche,#252850
23.15,19.9484,-20.8455,RAL 5022,Azul noche,#252850
16.8635,13.9511,-18.0213,RAL 5022,Azul noche,#252850
14.6876,13.111,-32.0648,RAL 5022,Azul noche,#252850
21.3304,11.6879,-30.5724,RAL 5022,Azul noche,#252850
26.5579,8.1763,-22.0157,RAL 5022,Azul noche,#252850
14.2742,9.9336,-20.6248,RAL 5022,Azul noche,#252850
22.4836,13.6864,-25.7872,RAL 5022,Azul noche,#252850
29.794,9.3058,-20.857,RAL 5022,Azul noche,#252850
17.5089,9.2541,-25.9001,RAL 5022,Azul noche,#252850
21.825,11.611,-34.8978,RAL 5022,Azul noche,#252850
17.4406,13.3568,-28.7257,RAL 5022,Azul noche,#252850
24.2554,18.6474,-27.3904,RAL 5022,Azul noche,#252850
19.1705,8.0301,-28.7638,RAL 5022,Azul noche,#252850
11.3904,13.7336,-29.3097,RAL 5022,Azul noche,#252850
18.7283,12.5985,-28.044,RAL 5022,Azul noche,#252850
20.8881,15.9503,-7.1725,RAL 5022,Azul noche,#252850
22.2038,8.0627,-14.5596,RAL 5022,Azul noche,#252850
19.6224,14.9048,-24.9188,RAL 5022,Azul noche,#252850
22.9206,11.276,-17.5031,RAL 5022,Azul noche,#252850
16.6434,11.5452,-22.2901,RAL 5022,Azul noche,#252850
26.1454,19.0206,-14.4118,RAL 5022,Azul noche,#252850
16.0797,12.9346,-25.063,RAL 5022,Azul noche,#252850
12.6371,12.4045,-26.653,RAL 5022,Azul noche,#252850
19.645,11.3366,-14.1164,RAL 5022,Azul noche,#252850
21.806,12.1157,-16.6829,RAL 5022,Azul noche,#252850
16.999,10.1406,-20.2707,RAL 5022,Azul noche,#252850
17.7935,8.8982,-26.5781,RAL 5022,Azul noche,#252850
7.9815,9.0515,-29.2099,RAL 5022,Azul noche,#252850
10.798,9.0381,-25.9561,RAL 5022,Azul noche,#252850
19.9358,14.1941,-24.8341,RAL 5022,Azul noche,#252850
19.9938,4.5448,-21.135,RAL 5022,Azul noche,#252850
20.1976,18.2322,-28.1776,RAL 5022,Azul noche,#252850
19.477,6.0915,-21.4298,RAL 5022,Azul noche,#252850
16.5692,13.4325,-16.9675,RAL 5022,Azul noche,#252850
2.1579,11.0022,-28.3471,RAL 5022,Azul noche,#252850
17.424,23.2279,-18.9938,RAL 5022,Azul noche,#252850
27.9331,11.3925,-16.9956,RAL 5022,Azul noche,#252850
14.4091,13.7406,-29.3806,RAL 5022,Azul noche,#252850
20.9149,8.7755,-23.9489,RAL 5022,Azul noche,#252850
15.4467,18.8961,-17.8019,RAL 5022,Azul noche,#252850
19.7285,14.8066,-19.2935,RAL 5022,Azul noche,#252850
18.05,3.6381,-23.4255,RAL 5022,Azul noche,#252850
10.7487,14.9855,-19.9366,RAL 5022,Azul noche,#252850
14.8439,11.894,-27.8411,RAL 5022,Azul noche,#252850
16.8917,13.2036,-21.1001,RAL 5022,Azul noche,#252850
28.5551,15.405,-25.1531,RAL 5022,Azul noche,#252850
19.4125,23.5016,-17.7524,RAL 5022,Azul noche,#252850
16.983,11.1441,-25.4469,RAL 5022,Azul noche,#252850
8.7277,12.0122,-26.4557,RAL 5022,Azul noche,#252850
16.6931,4.5338,-24.0292,RAL 5022,Azul noche,#252850
12.8869,12.34,-18.3106,RAL 5022,Azul noche,#252850
16.2007,3.3154,-38.3718,RAL 5022,Azul noche,#252850
11.3096,16.9836,-12.8557,RAL 5022,Azul noche,#252850
14.2088,12.2861,-13.3613,RAL 5022,Azul noche,#252850
18.7612,8.3807,-26.5058,RAL 5022,Azul noche,#252850
15.5926,12.1449,-19.3575,RAL 5022,Azul noche,#252850
15.0166,4.8908,-31.3358,RAL 5022,Azul noche,#252850
15.7399,8.4779,-28.2072,RAL 5022,Azul noche,#252850
15.7026,18.5599,-25.7304,RAL 5022,Azul noche,#252850
17.499,9.5481,-25.2432,RAL 5022,Azul noche,#252850
8.0546,9.9097,-17.3478,RAL 5022,Azul noche,#252850
19.4649,8.884,-19.9902,RAL 5022,Azul noche,#252850
23.437,16.8284,-28.7569,RAL 5022,Azul noche,#252850
26.7422,14.3742,-29.4788,RAL 5022,Azul noche,#252850
13.7095,14.8359,-12.9828,RAL 5022,Azul noche,#252850
9.5178,13.2282,-22.5373,RAL 5022,Azul noche,#252850
20.4438,6.8075,-26.3802,RAL 5022,Azul noche,#252850
26.9098,7.2051,-34.7206,RAL 5022,Azul noche,#252850
18.2966,10.3693,-24.6225,RAL 5022,Azul noche,#252850
16.0744,6.0701,-30.4926,RAL 5022,Azul noche,#252850
21.2219,19.4151,-14.3343,RAL 5022,Azul noche,#252850
9.888,11.5633,-34.1425,RAL 5022,Azul noche,#252850
15.6478,10.4775,-35.5045,RAL 5022,Azul noche,#252850
15.9521,13.4175,-17.1126,RAL 5022,Azul noche,#252850
10.5222,15.7469,-29.3318,RAL 5022,Azul noche,#252850
16.7413,11.1961,-29.6546,RAL 5022,Azul noche,#252850
15.9789,15.7838,-29.7273,RAL 5022,Azul noche,#252850
20.4351,10.3903,-18.3981,RAL 5022,Azul noche,#252850
39.0534,-1.273,-22.8644,RAL 5023,Azul lejano,#49678D
50.0729,0.0468,-27.6157,RAL 5023,Azul lejano,#49678D
38.8553,2.4077,-27.337,RAL 5023,Azul lejano,#49678D
50.8488,5.0539,-22.1208,RAL 5023,Azul lejano,#49678D
39.7516,12.202,-14.9729,RAL 5023,Azul lejano,#49678D
42.459,-5.5772,-29.0916,RAL 5023,Azul lejano,#49678D
49.5269,6.2616,-23.0178,RAL 5023,Azul lejano,#49678D
52.6493,-6.1437,-29.6634,RAL 5023,Azul lejano,#49678D
44.4404,3.8166,-28.2541,RAL 5023,Azul lejano,#49678D
40.6863,6.2623,-28.3603,RAL 5023,Azul lejano,#49678D
56.046,4.3472,-21.7939,RAL 5023,Azul lejano,#49678D
40.8134,-0.4246,-27.7428,RAL 5023,Azul lejano,#49678D
47.5779,0.9319,-19.3743,RAL 5023,Azul lejano,#49678D
54.5057,-1.2484,-26.4071,RAL 5023,Azul lejano,#49678D
40.8356,8.8203,-22.3036,RAL 5023,Azul lejano,#49678D
47.2201,-7.6627,-18.7124,RAL 5023,Azul lejano,#49678D
41.8851,2.4982,-19.574,RAL 5023,Azul lejano,#49678D
33.5705,-1.5336,-26.0565,RAL 5023,Azul lejano,#49678D
53.2244,1.9816,-13.9952,RAL 5023,Azul lejano,#49678D
50.1383,-1.8892,-28.9113,RAL 5023,Azul lejano,#49678D
44.5567,5.4708,-20.0526,RAL 5023,Azul lejano,#49678D
50.9484,-4.9778,-26.4143,RAL 5023,Azul lejano,#49678D
51.4407,11.7228,-18.3578,RAL 5023,Azul lejano,#49678D
48.2872,0.9209,-15.1263,RAL 5023,Azul lejano,#49678D
42.7045,1.9405,-26.0217,RAL 5023,Azul lejano,#49678D
35.1501,0.1587,-27.8891,RAL 5023,Azul lejano,#49678D
32.3746,-10.017,-29.8992,RAL 5023,Azul lejano,#49678D
38.9544,-11.1667,-35.751,RAL 5023,Azul lejano,#49678D
32.8882,1.1588,-22.1563,RAL 5023,Azul lejano,#49678D
46.1888,2.7642,-26.289,RAL 5023,Azul lejano,#49678D
51.8212,-1.7289,-18.308,RAL 5023,Azul lejano,#49678D
46.6888,0.7711,-23.2298,RAL 5023,Azul lejano,#49678D
25.7731,1.2742,-29.8143,RAL 5023,Azul lejano,#49678D
44.9739,-2.2847,-29.336,RAL 5023,Azul lejano,#49678D
38.3674,-8.0795,-18.9791,RAL 5023,Azul lejano,#49678D
46.8231,4.1105,-27.1029,RAL 5023,Azul lejano,#49678D
40.1052,2.2357,-19.8124,RAL 5023,Azul lejano,#49678D
40.3151,2.5226,-23.1107,RAL 5023,Azul lejano,#49678D
50.0095,5.316,-22.4935,RAL 5023,Azul lejano,#49678D
46.7531,-2.5844,-36.3039,RAL 5023,Azul lejano,#49678D
40.5484,6.9307,-22.3774,RAL 5023,Azul lejano,#49678D
35.5479,1.4501,-26.6361,RAL 5023,Azul lejano,#49678D
36.247,-3.5706,-27.6195,RAL 5023,Azul lejano,#49678D
40.5372,1.2918,-28.9062,RAL 5023,Azul lejano,#49678D
37.4361,3.4785,-22.9451,RAL 5023,Azul lejano,#49678D
40.7763,3.2764,-21.6267,RAL 5023,Azul lejano,#49678D
51.8038,-4.8662,-22.5238,RAL 5023,Azul lejano,#49678D
30.9883,3.1404,-35.0428,RAL 5023,Azul lejano,#49678D
33.0302,-7.7765,-43.1939,RAL 5023,Azul lejano,#49678D
50.2083,-1.7647,-32.7462,RAL 5023,Azul lejano,#49678D
39.5502,-2.0852,-27.8343,RAL 5023,Azul lejano,#49678D
46.4153,-2.0916,-28.4335,RAL 5023,Azul lejano,#49678D
47.6858,8.176,-19.4243,RAL 5023,Azul lejano,#49678D
45.6384,-15.285,-33.7615,RAL 5023,Azul lejano,#49678D
45.9865,-4.8374,-28.8147,RAL 5023,Azul lejano,#49678D
45.2088,3.6315,-13.8762,RAL 5023,Azul lejano,#49678D
43.6127,-3.8754,-27.6825,RAL 5023,Azul lejano,#49678D
30.452,-3.6157,-23.8033,RAL 5023,Azul lejano,#49678D
40.5277,2.524,-20.4362,RAL 5023,Azul lejano,#49678D
44.1506,2.13,-25.5703,RAL 5023,Azul lejano,#49678D
38.9928,2.2284,-8.3886,RAL 5023,Azul lejano,#49678D
46.6492,6.3029,-27.4009,RAL 5023,Azul lejano,#49678D
37.2933,-6.546,-22.8734,RAL 5023,Azul lejano,#49678D
37.7197,-7.1118,-29.3493,RAL 5023,Azul lejano,#49678D
27.3166,0.0633,-27.7404,RAL 5023,Azul lejano,#49678D
26.1368,5.4676,-15.8115,RAL 5023,Azul lejano,#49678D
35.6506,6.14,-20.7216,RAL 5023,Azul lejano,#49678D
32.7467,7.9989,-18.8475,RAL 5023,Azul lejano,#49678D
44.717,-4.3068,-17.6646,RAL 5023,Azul lejano,#49678D
41.9883,1.046,-20.6949,RAL 5023,Azul lejano,#49678D
54.6521,-1.4682,-24.4184,RAL 5023,Azul lejano,#49678D
51.0623,1.768,-21.8762,RAL 5023,Azul lejano,#49678D
48.2184,-5.4682,-18.5663,RAL 5023,Azul lejano,#49678D
38.5601,-2.9965,-25.9557,RAL 5023,Azul lejano,#49678D
45.1974,1.8342,-23.5518,RAL 5023,Azul lejano,#49678D
48.9508,3.301,-35.0589,RAL 5023,Azul lejano,#49678D
42.8815,-0.8226,-28.55,RAL 5023,Azul lejano,#49678D
39.9204,0.5497,-23.0995,RAL 5023,Azul lejano,#49678D
40.4857,-0.0814,-23.1034,RAL 5023,Azul lejano,#49678D
39.6962,3.4231,-24.611,RAL 5023,Azul lejano,#49678D
39.6582,-4.0956,-32.9225,RAL 5023,Azul lejano,#49678D
30.0299,-6.579,-35.5643,RAL 5023,Azul lejano,#49678D
40.4762,5.581,-16.0339,RAL 5023,Azul lejano,#49678D
38.9418,4.0526,-22.0516,RAL 5023,Azul lejano,#49678D
29.4299,-2.6513,-19.4168,RAL 5023,Azul lejano,#49678D
29.6331,-5.4931,-29.8725,RAL 5023,Azul lejano,#49678D
39.086,0.9666,-31.6759,RAL 5023,Azul lejano,#49678D
40.1966,-0.6167,-28.265,RAL 5023,Azul lejano,#49678D
43.4451,-4.0717,-29.4666,RAL 5023,Azul lejano,#49678D
41.5324,0.5194,-19.6703,RAL 5023,Azul lejano,#49678D
39.2606,-1.2618,-23.8219,RAL 5023,Azul lejano,#49678D
47.6067,-4.8853,-19.2406,RAL 5023,Azul lejano,#49678D
34.9497,7.9333,-15.8277,RAL 5023,Azul lejano,#49678D
36.846,1.0933,-11.0927,RAL 5023,Azul lejano,#49678D
45.333,4.0565,-20.3072,RAL 5023,Azul lejano,#49678D
34.6888,3.8105,-28.3196,RAL 5023,Azul lejano,#49678D
33.9555,0.6668,-6.5421,RAL 5023,Azul lejano,#49678D
50.1221,-2.8844,-21.0206,RAL 5023,Azul lejano,#49678D
49.6804,11.6293,-25.3058,RAL 5023,Azul lejano,#49678D
40.9638,-2.2867,-29.5643,RAL 5023,Azul lejano,#49678D
37.0127,-5.6522,-28.6653,RAL 5023,Azul lejano,#49678D
56.688,-7.281,-36.6374,RAL 5023,Azul lejano,#49678D
42.2417,4.6364,-16.2166,RAL 5023,Azul lejano,#49678D
44.9601,-2.8857,-27.2915,RAL 5023,Azul lejano,#49678D
48.5336,2.5923,-24.0894,RAL 5023,Azul lejano,#49678D
41.1713,5.0082,-16.5792,RAL 5023,Azul lejano,#49678D
45.4786,-4.297,-30.2505,RAL 5023,Azul lejano,#49678D
35.65,1.9497,-21.858,RAL 5023,Azul lejano,#49678D
26.8212,-3.0935,-26.8903,RAL 5023,Azul lejano,#49678D
39.5719,5.0289,-10.5709,RAL 5023,Azul lejano,#49678D
45.1342,-5.729,-28.1782,RAL 5023,Azul lejano,#49678D
45.3531,6.8576,-13.8846,RAL 5023,Azul lejano,#49678D
45.7054,-4.9695,-27.6099,RAL 5023,Azul lejano,#49678D
30.6282,0.5587,-24.7672,RAL 5023,Azul lejano,#49678D
45.7759,-0.0194,-20.7121,RAL 5023,Azul lejano,#49678D
47.7277,-2.1359,-20.157,RAL 5023,Azul lejano,#49678D
28.2906,9.3624,-32.1387,RAL 5023,Azul lejano,#49678D
53.5145,4.1334,-24.0917,RAL 5023,Azul lejano,#49678D
43.1145,-7.7667,-33.9647,RAL 5023,Azul lejano,#49678D
37.3396,-1.3791,-31.3887,RAL 5023,Azul lejano,#49678D
42.6055,-9.7058,-23.6381,RAL 5023,Azul lejano,#49678D
40.4066,-6.2741,-32.6804,RAL 5023,Azul lejano,#49678D
42.8061,-0.9551,-26.2532,RAL 5023,Azul lejano,#49678D
39.2115,3.5323,-31.3905,RAL 5023,Azul lejano,#49678D
36.5062,-5.0502,-27.9452,RAL 5023,Azul lejano,#49678D
45.533,2.9055,-20.3354,RAL 5023,Azul lejano,#49678D
28.0449,2.6189,-34.2942,RAL 5023,Azul lejano,#49678D
45.885,-0.8638,-29.389,RAL 5023,Azul lejano,#49678D
42.8801,-5.8511,-28.9308,RAL 5023,Azul lejano,#49678D
38.8724,4.1727,-23.2047,RAL 5023,Azul lejano,#49678D
40.9984,5.9929,-16.9565,RAL 5023,Azul lejano,#49678D
41.249,0.4653,-20.0084,RAL 5023,Azul lejano,#49678D
43.2321,0.79,-27.5741,RAL 5023,Azul lejano,#49678D
42.8039,4.6446,-24.8631,RAL 5023,Azul lejano,#49678D
36.7246,7.7521,-27.5426,RAL 5023,Azul lejano,#49678D
39.1759,10.2174,-24.3766,RAL 5023,Azul lejano,#49678D
41.2277,-0.1725,-20.6909,RAL 5023,Azul lejano,#49678D
43.3053,-2.615,-36.2364,RAL 5023,Azul lejano,#49678D
31.4453,4.2276,-18.0439,RAL 5023,Azul lejano,#49678D
59.5336,-1.4044,-20.3363,RAL 5023,Azul lejano,#49678D
41.7839,-1.5437,-18.262,RAL 5023,Azul lejano,#49678D
30.8554,-7.3733,-20.3219,RAL 5023,Azul lejano,#49678D
46.4657,6.017,-15.6454,RAL 5023,Azul lejano,#49678D
42.9692,-2.982,-29.6126,RAL 5023,Azul lejano,#49678D
43.8911,-10.196,-30.7981,RAL 5023,Azul lejano,#49678D
38.959,-5.138,-19.2115,RAL 5023,Azul lejano,#49678D
38.9872,-7.2077,-27.4441,RAL 5023,Azul lejano,#49678D
31.6111,-4.9317,-21.6968,RAL 5023,Azul lejano,#49678D
43.7921,3.2463,-13.5748,RAL 5023,Azul lejano,#49678D
45.5539,6.7023,-27.4049,RAL 5023,Azul lejano,#49678D
56.4344,-26.7243,-14.57,RAL 5024,Azul pastel,#5D9B9B
48.4456,-15.6756,-1.692,RAL 5024,Azul pastel,#5D9B9B
51.5988,-18.6085,0.932,RAL 5024,Azul pastel,#5D9B9B
63.2154,-24.1229,-10.4936,RAL 5024,Azul pastel,#5D9B9B
64.0606,-9.7077,0.8731,RAL 5024,Azul pastel,#5D9B9B
75.1081,-21.3136,-4.9597,RAL 5024,Azul pastel,#5D9B9B
68.7405,-23.3532,-10.82,RAL 5024,Azul pastel,#5D9B9B
61.4193,-19.6353,-0.8528,RAL 5024,Azul pastel,#5D9B9B
47.7952,-15.3275,-8.2722,RAL 5024,Azul pastel,#5D9B9B
65.3128,-18.1818,-11.4145,RAL 5024,Azul pastel,#5D9B9B
48.2051,-26.6419,-12.4764,RAL 5024,Azul pastel,#5D9B9B
69.4321,-23.4146,-10.0232,RAL 5024,Azul pastel,#5D9B9B
55.049,-16.6407,-6.9558,RAL 5024,Azul pastel,#5D9B9B
59.5109,-18.3533,-1.6479,RAL 5024,Azul pastel,#5D9B9B
45.0052,-24.2658,-16.6815,RAL 5024,Azul pastel,#5D9B9B
34.8569,-23.0345,-5.209,RAL 5024,Azul pastel,#5D9B9B
63.5275,-30.0608,-14.7925,RAL 5024,Azul pastel,#5D9B9B
81.4754,-18.5361,-9.5351,RAL 5024,Azul pastel,#5D9B9B
64.1211,-13.0488,-10.7721,RAL 5024,Azul pastel,#5D9B9B
65.0809,-24.0877,-10.4224,RAL 5024,Azul pastel,#5D9B9B
54.8774,-15.0575,-5.2009,RAL 5024,Azul pastel,#5D9B9B
49.5396,-11.597,-9.8957,RAL 5024,Azul pastel,#5D9B9B
71.4227,-16.8623,2.7106,RAL 5024,Azul pastel,#5D9B9B
62.0343,-20.4019,-7.2569,RAL 5024,Azul pastel,#5D9B9B
63.4345,-20.5773,0.4438,RAL 5024,Azul pastel,#5D9B9B
70.5119,-16.9527,-4.059,RAL 5024,Azul pastel,#5D9B9B
59.141,-25.3684,2.1313,RAL 5024,Azul pastel,#5D9B9B
45.3415,-28.2794,-6.8152,RAL 5024,Azul pastel,#5D9B9B
53.4081,-20.9747,-2.409,RAL 5024,Azul pastel,#5D9B9B
60.8267,-15.2743,-1.1159,RAL 5024,Azul pastel,#5D9B9B
63.0381,-23.2567,-18.258,RAL 5024,Azul pastel,#5D9B9B
62.9788,-19.6401,-2.8506,RAL 5024,Azul pastel,#5D9B9B
57.4703,-20.2753,3.3607,RAL 5024,Azul pastel,#5D9B9B
56.2503,-23.8722,-0.5013,RAL 5024,Azul pastel,#5D9B9B
59.2779,-14.5628,-13.9773,RAL 5024,Azul pastel,#5D9B9B
68.3858,-17.9351,-14.5448,RAL 5024,Azul pastel,#5D9B9B
56.9446,-25.5893,-2.6961,RAL 5024,Azul pastel,#5D9B9B
52.66,-25.1172,-3.3892,RAL 5024,Azul pastel,#5D9B9B
74.0598,-17.9841,-5.2394,RAL 5024,Azul pastel,#5D9B9B
61.0256,-18.2772,-13.0906,RAL 5024,Azul pastel,#5D9B9B
66.1928,-9.4557,-2.7751,RAL 5024,Azul pastel,#5D9B9B
51.294,-25.5241,-16.3238,RAL 5024,Azul pastel,#5D9B9B
49.287,-17.4333,-2.1729,RAL 5024,Azul pastel,#5D9B9B
59.2868,-16.4809,2.4112,RAL 5024,Azul pastel,#5D9B9B
61.1049,-12.6415,5.151,RAL 5024,Azul pastel,#5D9B9B
57.7276,-20.5817,-7.3654,RAL 5024,Azul pastel,#5D9B9B
71.1669,-12.952,-9.0952,RAL 5024,Azul pastel,#5D9B9B
54.8594,-15.4122,2.521,RAL 5024,Azul pastel,#5D9B9B
61.8708,-21.8066,-13.8075,RAL 5024,Azul pastel,#5D9B9B
49.7483,-17.1779,-0.8055,RAL 5024,Azul pastel,#5D9B9B
66.3082,-16.9384,-5.7466,RAL 5024,Azul pastel,#5D9B9B
65.2531,-13.0618,1.1707,RAL 5024,Azul pastel,#5D9B9B
65.8168,-12.8649,-6.3601,RAL 5024,Azul pastel,#5D9B9B
61.2607,-17.6798,-8.1899,RAL 5024,Azul pastel,#5D9B9B
61.5708,-27.1538,-10.8663,RAL 5024,Azul pastel,#5D9B9B
59.0112,-25.0349,-5.6488,RAL 5024,Azul pastel,#5D9B9B
56.6006,-17.0315,-2.8938,RAL 5024,Azul pastel,#5D9B9B
65.214,-19.6472,-8.6466,RAL 5024,Azul pastel,#5D9B9B
44.5722,-29.0923,-8.6115,RAL 5024,Azul pastel,#5D9B9B
56.0511,-26.1179,-16.1667,RAL 5024,Azul pastel,#5D9B9B
75.4339,-15.8443,-14.3455,RAL 5024,Azul pastel,#5D9B9B
50.4564,-17.7657,-5.4255,RAL 5024,Azul pastel,#5D9B9B
58.7464,-15.0973,2.4203,RAL 5024,Azul pastel,#5D9B9B
70.8538,-19.9183,-2.2724,RAL 5024,Azul pastel,#5D9B9B
48.3936,-20.6671,-9.6158,RAL 5024,Azul pastel,#5D9B9B
50.941,-19.909,-9.6718,RAL 5024,Azul pastel,#5D9B9B
41.4589,-19.9871,-3.0968,RAL 5024,Azul pastel,#5D9B9B
52.9104,-18.3032,-11.1417,RAL 5024,Azul pastel,#5D9B9B
55.0475,-21.1466,-3.8069,RAL 5024,Azul pastel,#5D9B9B
53.3592,-18.5807,-6.3774,RAL 5024,Azul pastel,#5D9B9B
63.231,-17.5387,-10.8775,RAL 5024,Azul pastel,#5D9B9B
58.8931,-15.0945,-3.7553,RAL 5024,Azul pastel,#5D9B9B
57.0584,-24.0776,-11.5938,RAL 5024,Azul pastel,#5D9B9B
55.4237,-23.5801,1.8321,RAL 5024,Azul pastel,#5D9B9B
53.5642,-21.2968,-10.8249,RAL 5024,Azul pastel,#5D9B9B
61.711,-6.8942,6.7926,RAL 5024,Azul pastel,#5D9B9B
68.6482,-14.1404,0.4413,RAL 5024,Azul pastel,#5D9B9B
54.4911,-29.9245,-11.8164,RAL 5024,Azul pastel,#5D9B9B
57.4109,-17.0428,-2.9981,RAL 5024,Azul pastel,#5D9B9B
66.6344,-26.6801,-5.8884,RAL 5024,Azul pastel,#5D9B9B
52.7269,-21.9548,16.2309,RAL 5024,Azul pastel,#5D9B9B
52.7089,-20.8467,-14.515,RAL 5024,Azul pastel,#5D9B9B
62.0915,-19.4675,-5.0424,RAL 5024,Azul pastel,#5D9B9B
61.1712,-8.4407,-2.2975,RAL 5024,Azul pastel,#5D9B9B
53.5429,-30.352,-16.0704,RAL 5024,Azul pastel,#5D9B9B
59.3862,-24.7767,-4.0086,RAL 5024,Azul pastel,#5D9B9B
57.0327,-12.8729,-2.5803,RAL 5024,Azul pastel,#5D9B9B
49.7722,-21.8622,-7.5606,RAL 5024,Azul pastel,#5D9B9B
54.5045,-20.0166,-8.5569,RAL 5024,Azul pastel,#5D9B9B
72.8238,-18.3454,-3.3473,RAL 5024,Azul pastel,#5D9B9B
56.878,-36.1113,-25.4221,RAL 5024,Azul pastel,#5D9B9B
62.7035,-23.7597,-5.6945,RAL 5024,Azul pastel,#5D9B9B
58.2396,-18.8849,9.2633,RAL 5024,Azul pastel,#5D9B9B
64.7334,-23.9643,-13.6633,RAL 5024,Azul pastel,#5D9B9B
58.2979,-17.4063,0.8911,RAL 5024,Azul pastel,#5D9B9B
51.1109,-22.3353,-13.101,RAL 5024,Azul pastel,#5D9B9B
70.2562,-30.668,-9.0095,RAL 5024,Azul pastel,#5D9B9B
49.5481,-16.3439,0.307,RAL 5024,Azul pastel,#5D9B9B
51.8501,-21.6903,2.3268,RAL 5024,Azul pastel,#5D9B9B
